week_start_dt,week_end_dt,vietnam_season,p_color,price,total_volume,brazil,india,vietnam,indonesia,china,brazil_season,indonesia_season,india_season,china_season,jordan_max_price,jordan_min_price,demand,supply
2016-10-31,2016-11-06,2,green,7.499685,1729423.8,0,200362.2,1529061.6,0,0,false,false,false,false,7.825,6.525,45.589999999999996,0.5
2016-11-07,2016-11-13,2,yellow,8.501765,1572656.7,0,172975.1,1399681.5,0,0,false,false,false,false,10.225,9.025,520.21,0.5
2016-11-07,2016-11-13,2,red,6.944815,1572656.7,0,172975.1,1399681.5,0,0,false,false,false,false,7.825,6.525,53.02,0.5
2016-11-07,2016-11-13,2,green,6.426185,1572656.7,0,172975.1,1399681.5,0,0,false,false,false,false,6.825,6.425,16.619999999999997,0.5
2016-11-14,2016-11-20,2,green,6.426185,1445429.8,0,121743.2,1323686.5,0,0,false,false,false,false,6.825,6.325,42.37,0.5
2016-11-14,2016-11-20,2,yellow,8.200055,1445429.8,0,121743.2,1323686.5,0,0,false,false,false,false,8.725,7.825,512.5600000000001,0.5
2016-11-14,2016-11-20,2,red,6.800175,1445429.8,0,121743.2,1323686.5,0,0,false,false,false,false,7.025,6.525,44.65,0.5
2016-11-21,2016-11-27,2,green,6.600205,1204099.2,0,27717,1176382.2,0,0,false,false,false,false,6.825,6.325,31.03,0.5
2016-11-21,2016-11-27,2,red,6.800175,1204099.2,0,27717,1176382.2,0,0,false,false,false,false,7.025,6.625,26.78,0.5
2016-11-21,2016-11-27,2,yellow,7.474595000000001,1204099.2,0,27717,1176382.2,0,0,false,false,false,false,7.925,7.625,392.16999999999996,0.5
2016-11-28,2016-12-04,2,yellow,7.766135,1585440.5,0,102705.8,1482734.6,0,0,false,false,false,false,8.225,7.625,679.8100000000001,0.5
2016-11-28,2016-12-04,2,red,6.8058250000000005,1585440.5,0,102705.8,1482734.6,0,0,false,false,false,false,7.125,6.825,29.22,0.5
2016-11-28,2016-12-04,2,green,6.525625,1585440.5,0,102705.8,1482734.6,0,0,false,false,false,false,6.725,6.425,30.77,0.5
2016-12-05,2016-12-11,2,yellow,8.300625,1872762.7,2937,84606.7,1785218.9,0,0,false,false,false,false,8.425,8.025,560.62,0.5
2016-12-05,2016-12-11,2,green,6.734675,1872762.7,2937,84606.7,1785218.9,0,0,false,false,false,false,6.925,6.625,42.32,0.5
2016-12-05,2016-12-11,2,red,7.0996250000000005,1872762.7,2937,84606.7,1785218.9,0,0,false,false,false,false,7.225,7.025,29.26,0.5
2016-12-12,2016-12-18,2,yellow,8.600075,1885337.6,125.8,56404.1,1828807.6,0,0,false,false,false,false,8.725,8.625,669.76,0.5
2016-12-12,2016-12-18,2,red,7.290595000000001,1885337.6,125.8,56404.1,1828807.6,0,0,false,false,false,false,7.325,7.125,54.120000000000005,0.5
2016-12-12,2016-12-18,2,green,6.750495,1885337.6,125.8,56404.1,1828807.6,0,0,false,false,false,false,6.925,6.625,40.62,0.5
2016-12-19,2016-12-25,2,red,7.290595000000001,1770781.4,3222.4,42070.3,1725488.6,0,0,false,false,false,false,7.425,7.125,54.220000000000006,0.5
2016-12-19,2016-12-25,2,green,6.699645,1770781.4,3222.4,42070.3,1725488.6,0,0,false,false,false,false,6.825,6.625,41.04,0.5
2016-12-19,2016-12-25,2,yellow,8.630585,1770781.4,3222.4,42070.3,1725488.6,0,0,false,false,false,false,8.825,8.625,671.8,0.5
2016-12-26,2017-01-01,2,red,7.134655,1592131.5,2256,46423.2,1543452.2,0,0,false,false,false,false,7.425,7.125,43.86,0.5
2016-12-26,2017-01-01,2,yellow,8.600075,1592131.5,2256,46423.2,1543452.2,0,0,false,false,false,false,8.825,8.625,1047.49,0.5
2016-12-26,2017-01-01,2,green,6.600205,1592131.5,2256,46423.2,1543452.2,0,0,false,false,false,false,6.825,6.425,26.97,0.5
2017-01-02,2017-01-08,2,yellow,8.600075,1856111.5,7124.1,69239.3,1779748.1,0,0,false,false,false,false,8.825,8.625,765.95,0.5
2017-01-02,2017-01-08,2,green,6.600205,1856111.5,7124.1,69239.3,1779748.1,0,0,false,false,false,false,6.825,6.325,14.13,0.5
2017-01-02,2017-01-08,2,red,7.134655,1856111.5,7124.1,69239.3,1779748.1,0,0,false,false,false,false,7.425,7.125,54.620000000000005,0.5
2017-01-09,2017-01-15,2,red,7.060075,2436859.7,9779.9,66614.1,2360465.6,0,0,false,false,false,false,7.425,7.125,37.22,0.5
2017-01-09,2017-01-15,2,yellow,8.540185000000001,2436859.7,9779.9,66614.1,2360465.6,0,0,false,false,false,false,8.825,8.525,760.86,0.5
2017-01-09,2017-01-15,2,green,6.449915,2436859.7,9779.9,66614.1,2360465.6,0,0,false,false,false,false,6.625,6.325,31.589999999999996,0.5
2017-01-16,2017-01-22,2,green,6.499635,2522279.6,37517.1,65584.7,2419177.6,0,0,false,false,false,false,6.625,6.425,8.49,0.5
2017-01-16,2017-01-22,2,red,7.109795,2522279.6,37517.1,65584.7,2419177.6,0,0,false,false,false,false,7.425,7.125,39.29,0.5
2017-01-16,2017-01-22,2,yellow,8.750365,2522279.6,37517.1,65584.7,2419177.6,0,0,false,false,false,false,8.825,8.525,901.6,0.5
2017-01-23,2017-01-29,2,yellow,8.301755,2008823.8,46629.1,50396.9,1911797.7,0,0,false,false,false,false,8.625,8.425,827.4399999999999,0.5
2017-01-23,2017-01-29,2,green,6.499635,2008823.8,46629.1,50396.9,1911797.7,0,0,false,false,false,false,6.625,6.425,92.62,0.5
2017-01-23,2017-01-29,2,red,7.235225,2008823.8,46629.1,50396.9,1911797.7,0,0,false,false,false,false,7.525,7.325,105.94000000000001,0.5
2017-01-30,2017-02-05,2,yellow,8.074625000000001,1511557.9,55980.6,52445.8,1403131.5,0,0,false,false,false,false,8.525,8.025,791.36,0.5
2017-01-30,2017-02-05,2,red,7.200195,1511557.9,55980.6,52445.8,1403131.5,0,0,false,false,false,false,7.525,7.325,95.42999999999999,0.5
2017-01-30,2017-02-05,2,green,6.499635,1511557.9,55980.6,52445.8,1403131.5,0,0,false,false,false,false,6.625,6.425,14.01,0.5
2017-02-06,2017-02-12,2,green,6.499635,1327045.5,13395.6,45841.2,1267808.6,0,0,false,false,false,false,6.825,6.425,27.660000000000004,0.5
2017-02-06,2017-02-12,2,yellow,8.360515,1327045.5,13395.6,45841.2,1267808.6,0,0,false,false,false,false,8.825,8.025,333.9,0.5
2017-02-06,2017-02-12,2,red,7.400205000000001,1327045.5,13395.6,45841.2,1267808.6,0,0,false,false,false,false,7.725,7.325,84.22999999999999,0.5
2017-02-13,2017-02-19,2,green,7.099665,1846076.3,51421.3,47065.8,1747589.1,0,0,false,false,false,false,7.725,7.025,14.66,0.5
2017-02-13,2017-02-19,2,yellow,9.168465000000001,1846076.3,51421.3,47065.8,1747589.1,0,0,false,false,false,false,9.925,9.325,541.4399999999999,0.5
2017-02-13,2017-02-19,2,red,8.099675000000001,1846076.3,51421.3,47065.8,1747589.1,0,0,false,false,false,false,8.825,7.725,52.1,0.5
2017-02-20,2017-02-26,2,yellow,10.001275,2178829.3,105384.9,46366.5,2027077.8,0,0,false,false,false,false,10.425,9.925,631.77,0.5
2017-02-20,2017-02-26,2,red,8.950565000000001,2178829.3,105384.9,46366.5,2027077.8,0,0,false,false,false,false,9.525,9.025,71.01,0.5
2017-02-20,2017-02-26,2,green,7.699695,2178829.3,105384.9,46366.5,2027077.8,0,0,false,false,false,false,8.425,7.525,87.21000000000001,0.5
2017-02-27,2017-03-05,2,yellow,9.575265,2085150.6,178913.1,57136.9,1849100.5,0,0,false,false,false,false,10.225,9.925,446.89,0.5
2017-02-27,2017-03-05,2,red,8.480485000000002,2085150.6,178913.1,57136.9,1849100.5,0,0,false,false,false,false,9.025,8.725,50.94,0.5
2017-02-27,2017-03-05,2,green,7.600255000000001,2085150.6,178913.1,57136.9,1849100.5,0,0,false,false,false,false,8.225,7.325,17.85,0.5
2017-03-06,2017-03-12,3,red,8.099675000000001,1928053.9,231126.9,31444.4,1665482.5,0,0,false,false,false,false,8.625,8.325,108.55999999999999,0.5
2017-03-06,2017-03-12,3,green,7.499685,1928053.9,231126.9,31444.4,1665482.5,0,0,false,false,false,false,7.825,6.825,39.33,0.5
2017-03-06,2017-03-12,3,yellow,9.975285,1928053.9,231126.9,31444.4,1665482.5,0,0,false,false,false,false,10.225,9.925,418.91999999999996,0.5
2017-03-13,2017-03-19,3,green,7.000225,1959124.1,284871.9,16646,1657606.1,0,0,false,false,false,false,7.525,6.825,63.94,0.5
2017-03-13,2017-03-19,3,yellow,10.000145,1959124.1,284871.9,16646,1657606.1,0,0,false,false,false,false,10.225,10.025,424.96000000000004,0.5
2017-03-13,2017-03-19,3,red,8.124535,1959124.1,284871.9,16646,1657606.1,0,0,false,false,false,false,8.625,8.225,109.15,0.5
2017-03-20,2017-03-26,3,red,8.124535,1654153.7,207227.3,48313,1398613.3,0,0,false,false,false,false,8.525,8.225,95.33,0.5
2017-03-20,2017-03-26,3,green,7.000225,1654153.7,207227.3,48313,1398613.3,0,0,false,false,false,false,7.525,6.825,70.05,0.5
2017-03-20,2017-03-26,3,yellow,9.824995000000001,1654153.7,207227.3,48313,1398613.3,0,0,false,false,false,false,10.225,9.825,410.45,0.5
2017-03-27,2017-04-02,3,green,7.099665,1951614.4,298682.2,30421.7,1622510.5,0,0,true,false,false,false,7.525,7.225,65.42,0.5
2017-03-27,2017-04-02,3,red,8.200245,1951614.4,298682.2,30421.7,1622510.5,0,0,true,false,false,false,8.425,8.225,87.13,0.5
2017-03-27,2017-04-02,3,yellow,9.899575,1951614.4,298682.2,30421.7,1622510.5,0,0,true,false,false,false,10.025,9.825,408.73,0.5
2017-04-03,2017-04-09,3,yellow,9.874715,2040805.9,361036.9,12831.1,1666937.8,0,0,true,false,false,false,10.125,9.825,416.6,0.5
2017-04-03,2017-04-09,3,red,8.350535,2040805.9,361036.9,12831.1,1666937.8,0,0,true,false,false,false,8.925,8.425,89.31,0.5
2017-04-03,2017-04-09,3,green,7.394595000000001,2040805.9,361036.9,12831.1,1666937.8,0,0,true,false,false,false,7.725,7.225,44.53,0.5
2017-04-10,2017-04-16,3,yellow,10.254395,1442767.5,391984.5,8729.1,1039876.5,2177.2,0,true,false,false,false,10.325,10.125,454.23,0.5
2017-04-10,2017-04-16,3,red,8.649985000000001,1442767.5,391984.5,8729.1,1039876.5,2177.2,0,true,false,false,false,9.025,8.725,73.47,0.5
2017-04-10,2017-04-16,3,green,7.625115000000001,1442767.5,391984.5,8729.1,1039876.5,2177.2,0,true,false,false,false,7.825,7.625,45.78,0.5
2017-04-17,2017-04-23,3,yellow,10.379825,2309145.7,468248.5,10714.8,1830182.3,0,0,true,false,false,false,10.725,10.425,443.76000000000005,0.5
2017-04-17,2017-04-23,3,green,8.099715,2309145.7,468248.5,10714.8,1830182.3,0,0,true,false,false,false,8.125,7.825,31.77,0.5
2017-04-17,2017-04-23,3,red,9.050005,2309145.7,468248.5,10714.8,1830182.3,0,0,true,false,false,false,9.125,8.925,104.91,0.5
2017-04-24,2017-04-30,3,green,8.150565,2212364.9,558068.7,4305.8,1643458.6,6531.7,0,true,false,false,false,8.125,7.825,45.86,0.5
2017-04-24,2017-04-30,3,red,9.250015000000001,2212364.9,558068.7,4305.8,1643458.6,6531.7,0,true,false,false,false,9.425,8.925,107.55,0.5
2017-04-24,2017-04-30,3,yellow,10.684925,2212364.9,558068.7,4305.8,1643458.6,6531.7,0,true,false,false,false,10.825,10.425,488.2,0.5
2017-05-01,2017-05-07,3,yellow,10.099585000000001,1833937.6,535680.2,645,1278258.9,19353.3,0,true,false,false,false,10.525,10.225,599.22,0.5
2017-05-01,2017-05-07,3,red,9.050005,1833937.6,535680.2,645,1278258.9,19353.3,0,true,false,false,false,9.325,8.825,119.55,0.5
2017-05-01,2017-05-07,3,green,7.924565,1833937.6,535680.2,645,1278258.9,19353.3,0,true,false,false,false,8.125,7.825,46.269999999999996,0.5
2017-05-08,2017-05-14,3,yellow,10.200155,2083852.4,516322.5,0,1421304.3,146225.6,0,true,false,false,false,10.525,10.225,410.21999999999997,0.5
2017-05-08,2017-05-14,3,red,8.899715,2083852.4,516322.5,0,1421304.3,146225.6,0,true,false,false,false,9.325,8.825,117.35999999999999,0.5
2017-05-08,2017-05-14,3,green,7.649975,2083852.4,516322.5,0,1421304.3,146225.6,0,true,false,false,false,7.825,7.625,71.34,0.5
2017-05-15,2017-05-21,3,yellow,10.200155,2145264.4,528257.9,0,1324555.2,292451.1,0,true,false,false,false,10.425,10.225,461.89,0.5
2017-05-15,2017-05-21,3,red,8.899715,2145264.4,528257.9,0,1324555.2,292451.1,0,true,false,false,false,9.025,8.625,97.52000000000001,0.5
2017-05-15,2017-05-21,3,green,7.649975,2145264.4,528257.9,0,1324555.2,292451.1,0,true,false,false,false,7.825,7.625,57.529999999999994,0.5
2017-05-22,2017-05-28,3,red,8.550545,2013121.4,528615.3,0,1056581.2,427924.8,0,true,false,false,false,8.825,8.425,95.44,0.5
2017-05-22,2017-05-28,3,green,7.600255000000001,2013121.4,528615.3,0,1056581.2,427924.8,0,true,false,false,false,8.025,7.625,81.4,0.5
2017-05-22,2017-05-28,3,yellow,9.800135000000001,2013121.4,528615.3,0,1056581.2,427924.8,0,true,false,false,false,10.325,9.825,431.96000000000004,0.5
2017-05-29,2017-06-04,3,yellow,9.649845000000001,1884811.5,401885.3,0,1078655.4,404270.7,0,true,true,false,true,10.025,9.425,377.33000000000004,0.5
2017-05-29,2017-06-04,3,green,7.600255000000001,1884811.5,401885.3,0,1078655.4,404270.7,0,true,true,false,true,7.825,7.725,31.589999999999996,0.5
2017-05-29,2017-06-04,3,red,8.449975,1884811.5,401885.3,0,1078655.4,404270.7,0,true,true,false,true,8.625,8.425,82.99,0.5
2017-06-05,2017-06-11,1,yellow,9.524595,2164210.9,390179.1,0,1131069.3,642962.4,0,true,true,false,true,9.825,9.425,434.1,0.5
2017-06-05,2017-06-11,1,red,8.465975,2164210.9,390179.1,0,1131069.3,642962.4,0,true,true,false,true,8.825,8.425,92.3,0.5
2017-06-05,2017-06-11,1,green,7.685185000000001,2164210.9,390179.1,0,1131069.3,642962.4,0,true,true,false,true,8.025,7.725,27.669999999999998,0.5
2017-06-12,2017-06-18,1,green,7.815135000000001,2120759.4,341978.3,0,1215382.4,563398.5,0,true,true,false,true,8.325,8.025,22.32,0.5
2017-06-12,2017-06-18,1,red,8.790285,2120759.4,341978.3,0,1215382.4,563398.5,0,true,true,false,true,9.225,8.725,110.88,0.5
2017-06-12,2017-06-18,1,yellow,9.550585,2120759.4,341978.3,0,1215382.4,563398.5,0,true,true,false,true,9.725,9.425,465.39,0.5
2017-06-19,2017-06-25,1,green,8.099895,2227846.6,369759,0,1345545.4,512542.1,0,true,true,false,true,8.325,8.025,30.939999999999998,0.5
2017-06-19,2017-06-25,1,red,9.260365,2227846.6,369759,0,1345545.4,512542.1,0,true,true,false,true,9.225,8.725,138.42000000000002,0.5
2017-06-19,2017-06-25,1,yellow,9.524595,2227846.6,369759,0,1345545.4,512542.1,0,true,true,false,true,9.725,9.525,427.35,0.5
2017-06-26,2017-07-02,1,green,8.149615,1819471,372118.4,0,961367.5,485985,0,true,true,false,true,8.525,8.225,36.989999999999995,0.5
2017-06-26,2017-07-02,1,red,9.314605,1819471,372118.4,0,961367.5,485985,0,true,true,false,true,9.625,9.125,110.55,0.5
2017-06-26,2017-07-02,1,yellow,9.499735,1819471,372118.4,0,961367.5,485985,0,true,true,false,true,9.525,9.125,452.55,0.5
2017-07-03,2017-07-09,1,red,9.524785,1628829.9,222667.5,0,993290,412872.2,0,true,true,false,true,9.725,9.625,109.24000000000001,0.5
2017-07-03,2017-07-09,1,green,8.149615,1628829.9,222667.5,0,993290,412872.2,0,true,true,false,true,8.425,8.225,49.730000000000004,0.5
2017-07-03,2017-07-09,1,yellow,9.099715,1628829.9,222667.5,0,993290,412872.2,0,true,true,false,true,9.425,9.025,395.69,0.5
2017-07-10,2017-07-16,1,green,8.015145,1994214.2,424870.1,0,1225283.8,344060.1,0,true,true,false,true,8.425,8.025,28.2,0.5
2017-07-10,2017-07-16,1,red,9.120245,1994214.2,424870.1,0,1225283.8,344060.1,0,true,true,false,true,9.625,9.225,92,0.5
2017-07-10,2017-07-16,1,yellow,8.899704999999999,1994214.2,424870.1,0,1225283.8,344060.1,0,true,true,false,true,9.225,8.925,461.66,0.5
2017-07-17,2017-07-23,1,red,8.724745,1757096.9,363790.7,0,1100855,292451.1,0,true,true,false,true,9.325,8.825,71.91,0.5
2017-07-17,2017-07-23,1,yellow,9.000275,1757096.9,363790.7,0,1100855,292451.1,0,true,true,false,true,9.425,9.025,504.18,0.5
2017-07-17,2017-07-23,1,green,7.625295,1757096.9,363790.7,0,1100855,292451.1,0,true,true,false,true,8.425,8.025,35.61,0.5
2017-07-24,2017-07-30,1,yellow,9.544934999999999,1621026,259942,0,976166.6,384917.3,0,true,true,false,true,10.725,9.225,434.78000000000003,0.5
2017-07-24,2017-07-30,1,red,8.850175,1621026,259942,0,976166.6,384917.3,0,true,true,false,true,9.425,8.825,93.75,0.5
2017-07-24,2017-07-30,1,green,7.8501650000000005,1621026,259942,0,976166.6,384917.3,0,true,true,false,true,8.525,7.925,30.43,0.5
2017-07-31,2017-08-06,1,red,9.774515000000001,1489367.7,169733.5,31022.6,998310.7,290300.8,0,true,true,true,true,10.625,9.225,105.84,0.5
2017-07-31,2017-08-06,1,green,8.514605,1489367.7,169733.5,31022.6,998310.7,290300.8,0,true,true,true,true,9.125,8.025,23.02,0.5
2017-07-31,2017-08-06,1,yellow,10.920145,1489367.7,169733.5,31022.6,998310.7,290300.8,0,true,true,true,true,11.925,10.725,408.14,0.5
2017-08-07,2017-08-13,1,yellow,12.106644999999999,1748216,147471.4,89164.1,1193324.7,318255.7,0,true,true,true,true,13.025,11.825,449.31000000000006,0.5
2017-08-07,2017-08-13,1,green,8.949655,1748216,147471.4,89164.1,1193324.7,318255.7,0,true,true,true,true,9.525,8.625,55.04,0.5
2017-08-07,2017-08-13,1,red,10.580205,1748216,147471.4,89164.1,1193324.7,318255.7,0,true,true,true,true,11.325,10.625,118.95,0.5
2017-08-14,2017-08-20,1,red,11.225435000000001,1688313.3,100696.5,141318.7,1194704,251594,0,true,true,true,true,11.825,10.725,101.17999999999999,0.5
2017-08-14,2017-08-20,1,yellow,12.899905,1688313.3,100696.5,141318.7,1194704,251594,0,true,true,true,true,13.325,12.525,526.51,0.5
2017-08-14,2017-08-20,1,green,9.568895,1688313.3,100696.5,141318.7,1194704,251594,0,true,true,true,true,9.525,8.825,72.31,0.5
2017-08-21,2017-08-27,1,yellow,12.425305,1580894.7,110989.7,175535.4,1180399.5,113969.9,0,true,true,true,true,13.225,12.525,407.04,0.5
2017-08-21,2017-08-27,1,green,9.370015,1580894.7,110989.7,175535.4,1180399.5,113969.9,0,true,true,true,true,9.525,8.725,48.94,0.5
2017-08-21,2017-08-27,1,red,10.600545,1580894.7,110989.7,175535.4,1180399.5,113969.9,0,true,true,true,true,11.525,10.725,108.05999999999999,0.5
2017-08-28,2017-09-03,1,green,8.899935,1257710.7,28847.9,179444.3,862335.7,187082.7,0,false,false,true,true,9.525,8.825,60.760000000000005,0.5
2017-08-28,2017-09-03,1,red,10.609585000000001,1257710.7,28847.9,179444.3,862335.7,187082.7,0,false,false,true,true,11.425,10.825,115.46,0.5
2017-08-28,2017-09-03,1,yellow,12.675035,1257710.7,28847.9,179444.3,862335.7,187082.7,0,false,false,true,true,13.425,12.525,366.5,0.5
2017-09-04,2017-09-10,1,yellow,12.949625000000001,1691382.8,12205.1,286071,1128072.8,265033.8,0,false,false,true,true,13.925,13.325,368.28000000000003,0.5
2017-09-04,2017-09-10,1,red,10.875135,1691382.8,12205.1,286071,1128072.8,265033.8,0,false,false,true,true,12.025,11.225,98.72,0.5
2017-09-04,2017-09-10,1,green,8.825355,1691382.8,12205.1,286071,1128072.8,265033.8,0,false,false,true,true,9.825,9.225,13.690000000000001,0.5
2017-09-11,2017-09-17,1,green,9.699975,1756315,1217.3,311433,1388722.5,54942.1,0,false,false,true,true,10.225,9.725,37.019999999999996,0.5
2017-09-11,2017-09-17,1,yellow,13.600505,1756315,1217.3,311433,1388722.5,54942.1,0,false,false,true,true,14.225,13.725,405.02,0.5
2017-09-11,2017-09-17,1,red,12.025475,1756315,1217.3,311433,1388722.5,54942.1,0,false,false,true,true,12.425,11.725,136.4,0.5
2017-09-18,2017-09-24,1,green,9.499965,1839936.4,489.8,348997.4,1483998,6451.1,0,false,false,true,true,10.325,9.525,43.83,0.5
2017-09-18,2017-09-24,1,red,11.774615,1839936.4,489.8,348997.4,1483998,6451.1,0,false,false,true,true,12.225,11.225,94.86,0.5
2017-09-18,2017-09-24,1,yellow,13.000475,1839936.4,489.8,348997.4,1483998,6451.1,0,false,false,true,true,13.925,12.825,350.56,0.5
2017-09-25,2017-10-01,1,yellow,11.334855000000001,1592760.7,125.8,258002.2,1334632.6,0,0,false,false,true,false,13.125,11.125,326.9,0.5
2017-09-25,2017-10-01,1,green,8.924795,1592760.7,125.8,258002.2,1334632.6,0,0,false,false,true,false,9.725,8.825,50.19,0.5
2017-09-25,2017-10-01,1,red,10.664954999999999,1592760.7,125.8,258002.2,1334632.6,0,0,false,false,true,false,11.225,9.625,100.36,0.5
2017-10-02,2017-10-08,2,red,9.149625,1621604,0,209427.9,1412176,0,0,false,false,true,false,9.925,8.325,101.72,0.5
2017-10-02,2017-10-08,2,yellow,10.050045,1621604,0,209427.9,1412176,0,0,false,false,true,false,11.425,9.425,383.75,0.5
2017-10-02,2017-10-08,2,green,8.279565,1621604,0,209427.9,1412176,0,0,false,false,true,false,9.425,8.025,38.980000000000004,0.5
2017-10-09,2017-10-15,2,green,7.800445000000001,1570710.7,0,160928.5,1409782.1,0,0,false,false,true,false,8.525,7.625,23.32,0.5
2017-10-09,2017-10-15,2,red,8.299865,1570710.7,0,160928.5,1409782.1,0,0,false,false,true,false,8.825,8.025,97.3,0.5
2017-10-09,2017-10-15,2,yellow,8.959595,1570710.7,0,160928.5,1409782.1,0,0,false,false,true,false,9.825,8.525,333.18,0.5
2017-10-16,2017-10-22,2,green,7.499865000000001,1528172,0,233307.6,1294864.4,0,0,false,false,true,false,8.225,7.625,14.430000000000001,0.5
2017-10-16,2017-10-22,2,yellow,8.959595,1528172,0,233307.6,1294864.4,0,0,false,false,true,false,9.825,9.125,433.95,0.5
2017-10-16,2017-10-22,2,red,8.299865,1528172,0,233307.6,1294864.4,0,0,false,false,true,false,8.525,8.025,122.07000000000001,0.5
2017-10-23,2017-10-29,2,red,7.929845,2011866.9,0,104818.2,1907048.7,0,0,false,false,true,false,8.525,7.825,96.78,0.5
2017-10-23,2017-10-29,2,green,7.600435000000001,2011866.9,0,104818.2,1907048.7,0,0,false,false,true,false,7.925,6.925,42.7,0.5
2017-10-23,2017-10-29,2,yellow,9.099715,2011866.9,0,104818.2,1907048.7,0,0,false,false,true,false,9.625,9.025,627.6,0.5
2017-10-30,2017-11-05,2,green,6.800395,1847930.4,0,96703.2,1751227.1,0,0,false,false,false,false,7.425,6.625,45.79,0.5
2017-10-30,2017-11-05,2,red,7.100425,1847930.4,0,96703.2,1751227.1,0,0,false,false,false,false,8.325,7.225,83.89,0.5
2017-10-30,2017-11-05,2,yellow,8.839815,1847930.4,0,96703.2,1751227.1,0,0,false,false,false,false,9.625,8.825,419.53999999999996,0.5
2017-11-06,2017-11-12,2,yellow,8.449965,2047515.1,0,80206,1967309.1,0,0,false,false,false,false,9.325,8.325,556.8,0.5
2017-11-06,2017-11-12,2,red,6.999855,2047515.1,0,80206,1967309.1,0,0,false,false,false,false,7.725,6.925,98.69,0.5
2017-11-06,2017-11-12,2,green,6.349525,2047515.1,0,80206,1967309.1,0,0,false,false,false,false,7.025,6.425,51.65,0.5
2017-11-13,2017-11-19,2,red,6.824705,1679276.6,0,69513.9,1609762.7,0,0,false,false,false,false,7.225,6.625,80.38,0.5
2017-11-13,2017-11-19,2,yellow,8.124525,1679276.6,0,69513.9,1609762.7,0,0,false,false,false,false,8.825,7.825,397.59000000000003,0.5
2017-11-13,2017-11-19,2,green,6.349525,1679276.6,0,69513.9,1609762.7,0,0,false,false,false,false,6.725,6.425,95.61,0.5
2017-11-20,2017-11-26,2,green,6.400375,1242926.2,0,51701.7,1191224.4,0,0,false,false,false,false,6.725,6.425,53.36,0.5
2017-11-20,2017-11-26,2,yellow,7.899655000000001,1242926.2,0,51701.7,1191224.4,0,0,false,false,false,false,8.025,7.625,453.76000000000005,0.5
2017-11-20,2017-11-26,2,red,6.799845,1242926.2,0,51701.7,1191224.4,0,0,false,false,false,false,7.025,6.825,63.85,0.5
2017-11-27,2017-12-03,2,green,6.740505000000001,1437702.6,0,25401.9,1412300.6,0,0,false,false,false,false,7.425,6.625,11.64,0.5
2017-11-27,2017-12-03,2,red,7.100425,1437702.6,0,25401.9,1412300.6,0,0,false,false,false,false,7.825,7.025,99.22999999999999,0.5
2017-11-27,2017-12-03,2,yellow,7.715465,1437702.6,0,25401.9,1412300.6,0,0,false,false,false,false,8.625,7.525,625.17,0.5
2017-12-04,2017-12-10,2,red,7.7501750000000005,1795527.9,0,37956.3,1757571.6,0,0,false,false,false,false,8.825,7.825,119.04,0.5
2017-12-04,2017-12-10,2,green,7.299855000000001,1795527.9,0,37956.3,1757571.6,0,0,false,false,false,false,8.025,7.025,55.82000000000001,0.5
2017-12-04,2017-12-10,2,yellow,8.576525,1795527.9,0,37956.3,1757571.6,0,0,false,false,false,false,9.225,8.425,542.98,0.5
2017-12-11,2017-12-17,2,red,8.325345,2068127.6,1778.6,22273.1,2044075.7,0,0,false,false,false,false,8.825,8.425,99.91,0.5
2017-12-11,2017-12-17,2,yellow,9.159604999999999,2068127.6,1778.6,22273.1,2044075.7,0,0,false,false,false,false,9.425,9.225,437.05,0.5
2017-12-11,2017-12-17,2,green,7.619645,2068127.6,1778.6,22273.1,2044075.7,0,0,false,false,false,false,8.025,7.525,63.14,0.5
2017-12-18,2017-12-24,2,red,8.185225,2430297.7,16171.2,20478.5,2393647.8,0,0,false,false,false,false,8.825,8.425,87.47,0.5
2017-12-18,2017-12-24,2,green,7.425285000000001,2430297.7,16171.2,20478.5,2393647.8,0,0,false,false,false,false,7.725,7.225,43.29,0.5
2017-12-18,2017-12-24,2,yellow,9.099715,2430297.7,16171.2,20478.5,2393647.8,0,0,false,false,false,false,9.525,9.025,512.63,0.5
2017-12-25,2017-12-31,2,yellow,8.600255,1835454.1,10618.7,24485.5,1800349.7,0,0,false,false,false,false,9.425,8.825,802.63,0.5
2017-12-25,2017-12-31,2,red,8.119685,1835454.1,10618.7,24485.5,1800349.7,0,0,false,false,false,false,8.625,8.225,94.19,0.5
2017-12-25,2017-12-31,2,green,7.225275000000001,1835454.1,10618.7,24485.5,1800349.7,0,0,false,false,false,false,7.625,7.025,5.17,0.5
2018-01-01,2018-01-07,2,green,6.825255,2071561.7,40793.7,23561,2007206.9,0,0,false,false,false,false,null,null,35.15,12.219999999999997
2018-01-01,2018-01-07,2,yellow,8.400245,2071561.7,40793.7,23561,2007206.9,0,0,false,false,false,false,null,null,540.29,61.24176991150441
2018-01-01,2018-01-07,2,red,7.925325,2071561.7,40793.7,23561,2007206.9,0,0,false,false,false,false,null,null,125.55999999999999,12.14350442477876
2018-01-08,2018-01-14,2,green,6.724685,2393101.7,37685.3,20366.4,2335049.9,0,0,false,false,false,false,7.225,6.625,31.139999999999997,16.43
2018-01-08,2018-01-14,2,red,7.659775000000001,2393101.7,37685.3,20366.4,2335049.9,0,0,false,false,false,false,8.125,7.725,96.62,13.160398230088495
